conv_id,depth,tweet_id,author_id,inbound,created_at,text
2836887,1,2836885,AmazonHelp,False,Mon Nov 27 15:43:00 +0000 2017,"@789593 This is not at all the experience we expect to provide, I'm truly sorry! At the end of the call, you should've received an e-mail with a survey. The feedback goes to the rep's leadership. What does the tracking on the missing order display? We're here for you! ^JE"
2836887,2,2836886,789593,True,Mon Nov 27 17:36:59 +0000 2017,@AmazonHelp I didn't receive that email but have since called you back to complain and spoke with a manager. It says it was signed for by concierge but that's 100% not the case as the other three that we did get said the same thing but were handed to my gf at the flat
2836887,3,2836888,AmazonHelp,False,Mon Nov 27 17:39:51 +0000 2017,@789593 I'm glad that you've called back to speak with a manager. Were they able to offer any insight into the parcel's location or additional options? ^RA
2836887,4,2836889,789593,True,Mon Nov 27 18:23:17 +0000 2017,@AmazonHelp To get in touch with the police for an item that you failed to deliver 🙄🙄🙄
2836887,5,2836890,AmazonHelp,False,Mon Nov 27 18:42:34 +0000 2017,@789593 Please allow a member of my team to take a look into this! Fill your information and all details here: https://t.co/onIDfHyWHx ^AH
2836913,0,2836913,500395,True,Mon Nov 27 15:07:24 +0000 2017,@AmazonHelp you customer service promised something before and order and now they are backtracking. It is getting ridiculous! Need help
2836913,1,2836911,AmazonHelp,False,Mon Nov 27 15:18:43 +0000 2017,"@500395 I'm sorry for the trouble! We don't have account or order access via Twitter, but we'd like to help if we can. Without sharing personal/account info, can you tell us a bit more about the situation please? ^KN"
2836913,2,2836910,500395,True,Mon Nov 27 15:27:39 +0000 2017,"@AmazonHelp I had specifically requested to confirm before I placed the order, this is exactly what I didn't want to face."
2836913,3,2836909,AmazonHelp,False,Mon Nov 27 15:32:00 +0000 2017,@500395 I'm so sorry for the difficulty you've had. Have you tried contacting the carrier to see if they could hold it for you? You can find who the carrier is here: https://t.co/Y5jpI9gRhE ^MH
2836913,4,2836908,500395,True,Mon Nov 27 15:36:37 +0000 2017,"@AmazonHelp Yes, I was told they can't help until the item is out for delivery. But my question is why the misinformation? I confirmed with the agent to specifically avoid this scenario."
2836913,5,2836907,AmazonHelp,False,Mon Nov 27 15:40:46 +0000 2017,"@500395 If you'd like, you're able to share your feedback with the agent's leadership via the survey sent at the end of your call. ^MH"
2836920,0,2836920,789596,True,Mon Nov 27 15:34:35 +0000 2017,@AmazonHelp Hi! Can I ask why I'm paying for Prime when 'next day delivery' takes three days? I need something urgently and the earliest any of the listed items will come is Thursday https://t.co/5MMJFI9vxX
2836920,1,2836918,AmazonHelp,False,Mon Nov 27 15:38:31 +0000 2017,"@789596 I'm sorry for the wait! Some deliveries may take longer during this time of the year. For more information, visit us here: https://t.co/Ce7yVFR4Ri We truly appreciate your patience! ^TK"
2836920,2,2836919,789596,True,Mon Nov 27 16:24:01 +0000 2017,@AmazonHelp Ah cheers!! Should have known it was (indirectly) America's fault ;)
2836934,0,2836934,789600,True,Mon Nov 27 15:08:35 +0000 2017,"@AmazonHelp @115850
I am from India. Do you have any offers running on first Amazon Pay money load?"
2836934,1,2836933,AmazonHelp,False,Mon Nov 27 15:36:00 +0000 2017,"@789600 Currently, we don't have any such offer on our site. You may refer to the link for our latest offers on Amazon Pay balance: https://t.co/dA5wWFcBOY. ^AM"
2836940,0,2836940,789601,True,Mon Nov 27 15:26:45 +0000 2017,"@AmazonHelp Hi! I ordered an ""eGift Card"" today, is there anyway to maybe switch it or someting, to a ""Print at Home"" gift card instead? :)"
2836940,1,2836939,AmazonHelp,False,Mon Nov 27 15:31:29 +0000 2017,"@789601 Hi, has the Gift Card been e-mailed to the recipient already? ^KI"
2836940,2,2836937,789601,True,Mon Nov 27 15:33:01 +0000 2017,"@AmazonHelp I send it to myself, because the recipient’s birthday is a few weeks away still."
2836940,3,2836935,AmazonHelp,False,Mon Nov 27 15:35:37 +0000 2017,"@789601 What Amazon site did you order it from? For example https://t.co/ykTUEmdsQA, https://t.co/nUUp5MLhYl, Amazon.de etc.^PK"
2836940,4,2836936,789601,True,Mon Nov 27 15:35:57 +0000 2017,@AmazonHelp https://t.co/JlgQQ1nBTk :)
2836940,5,2836938,AmazonHelp,False,Mon Nov 27 15:54:29 +0000 2017,"@789601 Thanks for letting us know! When you get a chance, please reach out to us here: https://t.co/JzP7hlA23B and we'll look into options with you. ^JO"
2836944,0,2836944,137593,True,Mon Nov 27 15:20:09 +0000 2017,"@AmazonHelp Buenas. Tengo una pregunta. ¿Por qué de repente todos mis envíos prime son de 2 a 5 días en vez de al día siguiente, y si los compro por la web sin más me llegan al día siguiente? ¿Qué pasa?"
2836944,1,2836943,AmazonHelp,False,Mon Nov 27 15:25:03 +0000 2017,"@137593 Hola Rafa, te comentamos que la fecha de entrega dependerá de la disponibilidad de los productos, su ubicación en la red de almacenes así como la dirección donde será entregado el pedido. Puedes ver más información al respecto aquí: https://t.co/f6ShtOEiS2. ^MZ"
2836944,2,2836942,137593,True,Mon Nov 27 15:27:33 +0000 2017,"@AmazonHelp Pues de los últimos 10, ninguno menos de 3 días laborables. Empieza a compensarme la compra local :/."
2836944,3,2836941,AmazonHelp,False,Mon Nov 27 15:35:37 +0000 2017,"@137593 Rafa, sentimos las molestias. Recuerda que puedes reportar lo que indicas con nuestros compañeros de Soporte al Cliente. ^DA"
2836947,0,2836947,789602,True,Mon Nov 27 15:26:57 +0000 2017,@116928 @AmazonHelp se puede cambiar la direccion de envío de un paquete que está en reparto???
2836947,1,2836945,AmazonHelp,False,Mon Nov 27 15:33:38 +0000 2017,"@789602 Hola Cristina, el pedido ¿es vendido y gestionado por Amazon o es vendido por un vendedor externo? ^DA"
2836947,2,2836946,789602,True,Mon Nov 27 15:39:34 +0000 2017,@AmazonHelp Hola! Vendido por VICTSING y gestionado por Amazon. La empresa de transportes es amazon logistics.
2836947,3,2836948,AmazonHelp,False,Mon Nov 27 15:53:28 +0000 2017,"@789602 Cristina si cambias una dirección cuando el paquete está en reparto, es posible que la fecha de entrega se vea afectada. Te recomiendo contactar con Soporte al Cliente para que te brinden todas las opciones: https://t.co/OjvUxwnzPe
^DB"
2836947,4,2836949,789602,True,Mon Nov 27 16:37:56 +0000 2017,"@AmazonHelp Ok, gracias!!!"
2836947,5,2836950,AmazonHelp,False,Mon Nov 27 16:49:38 +0000 2017,"@789602 Con gusto, cualquier consulta o situación estamos para asistirte. ^KS"
2836975,0,2836975,789608,True,Mon Nov 27 15:25:25 +0000 2017,@AmazonHelp Why is it Impossible to claim a gift card? I spent 30+ minutes on the phone w/customer service &amp; no resolution. This shouldn’t be rocket science!
2836975,1,2836973,AmazonHelp,False,Mon Nov 27 15:30:00 +0000 2017,"@789608 I'm sorry for the poor experience. Without including any account details, can you tell us more about what's happening when you try to add the gift card to your account? Are you receiving an error message? We'd like to help! ^ZW"
2836975,2,2836974,789608,True,Mon Nov 27 15:35:10 +0000 2017,@AmazonHelp I don’t remember specifically what the msg said but it wouldn’t accept it. Customer service rep tried &amp; was unsuccessful also. He said gift card specialist would email me w/in 24 hours. It’s very frustrating!
2836975,3,2836976,AmazonHelp,False,Mon Nov 27 15:49:02 +0000 2017,"@789608 Hi, I am sorry to see that you're experiencing problems with your gift card. You can check out our help page for more info: https://t.co/935AOOFtSg. ^HS"
2836987,0,2836987,789609,True,Mon Nov 27 15:12:04 +0000 2017,@AmazonHelp really not impressed with @115830 prime delivery. Had to work so they left my parcels out on my doorstep on a main road! Good job a neighbour saw them and took them in!
2836987,1,2836986,AmazonHelp,False,Mon Nov 27 15:14:35 +0000 2017,"@789609 I am so sorry for your experience, Lisa! Have you set up a designated safe place for unattended deliveries? You can learn how to do that here: https://t.co/sq9zuv4Msk ^VF"
2836987,2,2836983,789609,True,Mon Nov 27 15:16:08 +0000 2017,"@AmazonHelp I do not have a designated safe place for deliveries, I live on a main road. Is it common practice for your drivers to leave parcels outside on a door step where anyone can see?"
2836987,3,2836981,AmazonHelp,False,Mon Nov 27 15:29:34 +0000 2017,@789609 Please reach out to us here: https://t.co/JzP7hlA23B to leave carrier feedback. Thank you. ^AP
2836987,4,2836982,789609,True,Mon Nov 27 15:55:30 +0000 2017,"@AmazonHelp I've just got home and this has just happened again with today's parcel, no note, just left on my doorstep and a kind neighbour had to take it in! Is there an immediate way of speaking to someone instead of leaving feedback? Appalled at this."
2837025,0,2837025,789618,True,Mon Nov 27 15:21:06 +0000 2017,"@AmazonHelp hi, ive just seen that the fitbit charge 2 special addition is cheaper than last week, when i bought it. Can i get the difference refunded, or do i need to return the product and re-buy?"
2837025,1,2837023,AmazonHelp,False,Mon Nov 27 15:25:03 +0000 2017,"@789618 Hi, if you are interested in the Fitbit at a lower price then I would recommend returning the one you have there for a refund and placing a new order online. ^KI"
2837025,2,2837024,789618,True,Mon Nov 27 15:26:41 +0000 2017,"@AmazonHelp But thats so totally pointless. Because now i have to pay to send it back, only for you to then send one out to me again. I already have one in my possession, surely its easier to refund the difference?"
2837033,0,2837033,789622,True,Mon Nov 27 15:21:01 +0000 2017,@AmazonHelp Hi there! I have a quick question about a List I created. Could we DM? Thanks!
2837033,1,2837032,AmazonHelp,False,Mon Nov 27 15:23:36 +0000 2017,@789622 Hey! We can! We're unable to make account changes so please be sure not to include any account sensitive information. ^JO https://t.co/1XyLaGkcaN
2837052,0,2837052,594501,True,Mon Nov 27 15:11:14 +0000 2017,"@115821 @AmazonHelp um,  i bought the nest 3rd generation on Friday ,  I want the lower cyber Monday price !!!"
2837052,1,2837051,AmazonHelp,False,Mon Nov 27 15:16:39 +0000 2017,@594501 Thank you for reaching out! You can learn about our price matching policy here: https://t.co/EtdML4UJMW ^MW
2837052,2,2837048,594501,True,Mon Nov 27 15:18:05 +0000 2017,@AmazonHelp So then I will return it and purchase it again for the new price
2837052,3,2837046,AmazonHelp,False,Mon Nov 27 15:21:01 +0000 2017,@594501 We wouldn't be able to refund the difference. You are more than welcome to return it and purchase at a lower price.^MA
2837052,4,2837047,594501,True,Mon Nov 27 15:22:25 +0000 2017,@AmazonHelp Your stupid.  Will cost you more
2837055,0,2837055,237238,True,Mon Nov 27 15:11:33 +0000 2017,@AmazonHelp Received Card Not Present alert from AMEX that Prime membership was added... Not sure if this is valid or fraudulent transaction. Not sure when Prime should renew. Where can I see my Prime membership details on mobile app?
2837055,1,2837054,AmazonHelp,False,Mon Nov 27 15:20:26 +0000 2017,"@237238 Hello Lance, this link will take you straight to your Prime: https://t.co/NsDeQiBZqi ^BD"
2837060,0,2837060,789626,True,Mon Nov 27 15:15:54 +0000 2017,@AmazonHelp Hello why are prime deliveries taking 3 days please.
2837060,1,2837059,AmazonHelp,False,Mon Nov 27 15:19:28 +0000 2017,@789626 I apologize for the longer than expected wait. Here's some details that should help: https://t.co/E6PBNYlsiO. Let us know if you have any other questions or concerns! ^CS
2837063,0,2837063,789627,True,Mon Nov 27 15:11:38 +0000 2017,"@115830 @AmazonHelp Not only have you cancelled my laptop at your own discretion, I can even reorder another one..."
2837063,1,2837061,AmazonHelp,False,Mon Nov 27 15:19:28 +0000 2017,@789627 Oh no! Sorry to hear this. Were you emailed a reason for the cancellation?^ES
2837063,2,2837062,789627,True,Mon Nov 27 15:21:45 +0000 2017,"@AmazonHelp Something about price error, I thought it was a cyber Monday deal... This is rubbish!"
2838490,0,2838490,789965,True,Mon Nov 27 15:57:54 +0000 2017,"@AmazonHelp my echo show continues listening long after i'm finished speaking, then appears confused and does nothing. this happens 1/3 of the time. any thoughts?"
2838490,1,2838488,AmazonHelp,False,Mon Nov 27 16:05:27 +0000 2017,"@789965 Hello Ted, sorry you're experiencing this issue. Have you attempted to create a new voice profile? Instructions can be located here: https://t.co/g50igYzKxK ^TE"
2838490,2,2838489,789965,True,Thu Nov 30 23:17:26 +0000 2017,@AmazonHelp It has nothing to do with recognizing my voice. She continues to listen long after I’m done speaking.
2838498,0,2838498,789967,True,Mon Nov 27 15:54:24 +0000 2017,"Really disappointed in @AmazonHelp right now. Called in to dispute charges I’ve had for the last 3mos when I haven’t touched the service in that time nor did I sign up, get out on hold and rep won’t even listen to my concerns. Unreal."
2838498,1,2838496,AmazonHelp,False,Mon Nov 27 15:59:36 +0000 2017,@789967 So sorry to hear this! Please keep us posted on how your call goes! ^BG
2838498,2,2838495,789967,True,Mon Nov 27 16:01:15 +0000 2017,@AmazonHelp They told me only 1mo could be refunded but transferred me to a ‘specialist’ for the rest of the $65. Then the call disconnected when she ‘transferred’ me.
2838498,3,2838493,AmazonHelp,False,Mon Nov 27 16:05:26 +0000 2017,@789967 Sorry to hear that. Can I ask if you have recontacted since the disconnection? If you need to request another callback you can do so here: https://t.co/hApLpMlfHN ^TI
2838498,4,2838494,789967,True,Mon Nov 27 16:11:16 +0000 2017,"@AmazonHelp No, I called my bank who had everything resolved and a new card sent to me within 10 mins. Unfortunate that this couldn’t be resolved by the company charging me for the services that I didn’t use."
2838509,0,2838509,789969,True,Mon Nov 27 15:50:11 +0000 2017,"Wait does the student Amazon Prime get Twitch?
@AmazonHelp"
2838509,1,2838506,AmazonHelp,False,Mon Nov 27 16:02:00 +0000 2017,"@789969 Hi, it depends on your situation, see the information page in our help section: https://t.co/gqbZiZPvZ6 ^BD"
2838509,2,2838507,789970,True,Mon Nov 27 16:03:04 +0000 2017,@AmazonHelp Les dejé mensaje. :)
2838509,3,2838510,AmazonHelp,False,Mon Nov 27 16:13:31 +0000 2017,"@789970 Gracias India, vamos a verificar tu mensaje. ^DA"
2838527,0,2838527,789973,True,Mon Nov 27 15:50:23 +0000 2017,"@AmazonHelp Why is it when I order a prime delivery, in stock item, does it say the delivery date is in 3 days time?! #whatsthepointinprime"
2838527,1,2838526,AmazonHelp,False,Mon Nov 27 15:57:11 +0000 2017,"@789973 Hi Tom, due to the busy time of year some deliveries may take a little longer. I've included a link with some more info here: https://t.co/xLGOxQCyrW"
2838527,2,2838525,789973,True,Mon Nov 27 15:58:56 +0000 2017,"@AmazonHelp That’s not in any way made clear when you check out. Had it been, I could have requested no rush. I pay for a next day service, regardless of how busy you are. Deal with the busy times."
2838527,3,2838523,AmazonHelp,False,Mon Nov 27 16:01:00 +0000 2017,"@789973 Are your items missing the delivery dates given in the confirmation e-mails, Tom? If so, please let us know! ^MT"
2838527,4,2838524,789973,True,Mon Nov 27 16:07:40 +0000 2017,"@AmazonHelp No, it tells me what day, just didn’t give me a reason or why I might want no rush. Just because you tell me that a next day delivery will actually be 3 days doesn’t make it right given it’s a paid for service"
2838531,0,2838531,239181,True,Mon Nov 27 15:46:33 +0000 2017,@AmazonHelp Just purchased the Fire HD 8 (without special offers) but have ads showing on my lock screen. Can you disable these please?
2838531,1,2838528,AmazonHelp,False,Mon Nov 27 16:00:38 +0000 2017,"@239181 Hi! We are unable to view your account via Twitter, but you can unsubscribe from special offers here: https://t.co/3egg6rGjq3 Please let us know if you need additional assistance! ^SW"
2838531,2,2838529,239181,True,Mon Nov 27 16:06:28 +0000 2017,@AmazonHelp I purchased my fire from here... https://t.co/qZhy225Khe  no where does it mention special offers.
2838545,0,2838545,789977,True,Mon Nov 27 15:29:41 +0000 2017,@AmazonHelp i m purchasing a 3m conget csd 200 biometric machine but his not working properly his box is damaged and iI M REQUEST TO REFUND THIS MACHINE BUT NO ANY BETTER RESPONSE GIVE ME A AMAZON SIDE
2838545,1,2838544,AmazonHelp,False,Mon Nov 27 15:58:00 +0000 2017,@789977 I'm sorry to know about the situation with your order. Kindly connect with us here: https://t.co/vlvfJr4nN9 we'd like to help. ^SG
2838554,0,2838554,283444,True,Mon Nov 27 15:48:30 +0000 2017,Ah damn i missed my @AmazonHelp delivery
2838554,1,2838552,AmazonHelp,False,Mon Nov 27 15:56:30 +0000 2017,"@283444 We're here for you! What does your tracking currently display? Check here: https://t.co/aaDyEz1VgE and please, let us know! ^JE"
2838554,2,2838553,283444,True,Mon Nov 27 16:07:13 +0000 2017,"@AmazonHelp ""We tried to deliver it will be with you on the next business day"". Is there any chance you could get the driver to come back ?"
2838558,0,2838558,789980,True,Mon Nov 27 15:41:52 +0000 2017,@AmazonHelp can you tell me who exactly my parcel was handed to as it certainly wasn't handed to me😡😤 https://t.co/FOL0DO9lRP
2838558,1,2838556,AmazonHelp,False,Mon Nov 27 15:56:00 +0000 2017,"@789980 Hi, I'm sorry to hear of this. Check out our help page on how to locate items that you haven't received: https://t.co/290BcpOfNr ^KI"
2838558,2,2838557,789980,True,Mon Nov 27 17:22:20 +0000 2017,"@AmazonHelp Done all of those apart from contact the courier bc I don't have any number for them. Every neighbour has been asked and every hiding place has been checked, no parcel to be seen😤"
2838558,3,2838559,AmazonHelp,False,Mon Nov 27 17:34:30 +0000 2017,@789980 I am sorry about not being able to locate your parcel. Please contact us here and let's work on this together: https://t.co/JzP7hlA23B ^DJ
2838558,4,2838560,789980,True,Mon Nov 27 19:32:23 +0000 2017,@AmazonHelp I've emailed. What will happen if I never receive it? Because I can't think of anywhere it could possibly be😑
2838558,5,2838561,AmazonHelp,False,Mon Nov 27 19:39:00 +0000 2017,"@789980 I understand your concern. In most cases, you are able to receive a replacement item or a refund. ^AL"
2838582,0,2838582,789989,True,Mon Nov 27 15:44:48 +0000 2017,@AmazonHelp Can I purchase more than one of the items on the treasure truck?  I need 7 and don’t see an option to purchase more than 1.
2838582,1,2838581,AmazonHelp,False,Mon Nov 27 15:50:49 +0000 2017,"@789989 The Treasure Truck limits you to one treasure per day, per customer. The products on the truck have limited availability which is the reason of limitation. ^MH"
2838600,0,2838600,789996,True,Mon Nov 27 15:39:31 +0000 2017,Can't believe how bad @115830 customer service over the phone is! Disappointed :( thought it would be fast and easy  @AmazonHelp
2838600,1,2838599,AmazonHelp,False,Mon Nov 27 15:46:31 +0000 2017,"@789996 I'm sorry to hear this was your experience, Adrianne! Since we do not have account level access, without sharing private details please elaborate so we can help review some options to help if you'd like. ^TM"
2840110,0,2840110,789600,True,Mon Nov 27 15:48:26 +0000 2017,"@AmazonHelp @115850 Is this a legitimate, valid promotion - https://t.co/ArGSJMEzTX https://t.co/20Cnbexbjv"
2840110,1,2840108,AmazonHelp,False,Mon Nov 27 16:16:27 +0000 2017,@789600 Please visit our official website: https://t.co/tZWFIQK288 for all the genuine offers. You may ignore this. ^NK
2840110,2,2840107,789600,True,Mon Nov 27 16:27:58 +0000 2017,@AmazonHelp Thank you!
2840110,3,2840105,AmazonHelp,False,Mon Nov 27 16:43:00 +0000 2017,@789600 You're welcome. Do keep us posted for any further concerns. We'll be glad to help. ^VN
2840110,4,2840106,789600,True,Mon Nov 27 18:41:29 +0000 2017,@AmazonHelp Alright. Thank you.
2840113,0,2840113,148053,True,Mon Nov 27 16:37:21 +0000 2017,"So I've waited in for my items. Not received them even though carrier has lied and said delivered by ""handed to resident"". Items are being resent to be delivered tomorrow, and I can't be in all day tomorrow. @AmazonHelp No doubt I'll miss my items."
2840113,1,2840111,AmazonHelp,False,Mon Nov 27 16:42:35 +0000 2017,"@148053 When you spoke with us by phone, what was advised, Carrie? ^FR"
2840113,2,2840112,148053,True,Mon Nov 27 16:44:11 +0000 2017,@AmazonHelp That the items are going to be resent to be delivered tomorrow but I can't wait in all day tomorrow so no doubt I won't get my items either. I'm a Prime member and these were ordered Friday. Where's the next day delivery service gone?
2840113,3,2840114,AmazonHelp,False,Mon Nov 27 16:49:00 +0000 2017,"@148053 I'm so sorry for the frustrating experience, Carrie! We want to make sure you receive your order. Please keep us posted and let us know the resent parcel isn't received tomorrow by 21:00. ^MJ"
2840123,0,2840123,790361,True,Mon Nov 27 16:35:19 +0000 2017,"@AmazonHelp not quite sure how Amazon understands days of weeks and counting. Today is Monday, thus two day shipping should be Wednesday (not Thursday) if one is is scheduled for Tuesday. https://t.co/sNmv9HFwtJ"
2840123,1,2840121,AmazonHelp,False,Mon Nov 27 16:41:24 +0000 2017,"@790361 Hey, John! You can find out how we calculate our delivery times here: https://t.co/0Ir4bfmZhK. ^DY"
2840123,2,2840122,790361,True,Mon Nov 27 16:44:02 +0000 2017,"@AmazonHelp I think you missed the sarcasm in my post. If ONE day is Tuesday, then TWO day should be Wednesday, not Thursday unless you don't deliver on Wedbesdays"
2840123,3,2840124,AmazonHelp,False,Mon Nov 27 16:47:00 +0000 2017,"@790361 Prime shipping refers to the transit time after being dispatched. We take certain factors into consideration when calculating delivery dates. For more information, the reference ^DY shared is super helpful! ^FD"
2840133,0,2840133,131893,True,Mon Nov 27 16:31:56 +0000 2017,I wonder what @115851 would think of how Amazon marks people's packages as delivered but they're nowhere to be found. I wonder what he would think of their Customer Service. @AmazonHelp @115821
2840133,1,2840132,AmazonHelp,False,Mon Nov 27 16:41:00 +0000 2017,"@131893 I'm very sorry to hear that you have had this negative experience. This is not the way we want to treat our customers! Can you please provide some details about your missing packages, so that we can further assist? Thank you. ^SP"
2840149,0,2840149,442785,True,Mon Nov 27 16:24:30 +0000 2017,@AmazonHelp I am having issues setting up my paperback (trim size and picture quality issues majorly). I need help.
2840149,1,2840148,AmazonHelp,False,Mon Nov 27 16:35:31 +0000 2017,"@442785 Hi there! We'd like to help! Are you referencing the Kindle Paperwhite? If not, can you please share a link to the item with us? Please let us know. ^SM"
2840149,2,2840144,442785,True,Mon Nov 27 16:36:14 +0000 2017,@AmazonHelp Yes paper white.
2840149,3,2840142,AmazonHelp,False,Mon Nov 27 16:40:45 +0000 2017,"@442785 What sort of picture quality issues are you seeing, could you explain a bit more please? Are you noticing these issues with a single book, or multiple different titles? Please, let us know. ^JE"
2840149,4,2840143,442785,True,Mon Nov 27 16:43:58 +0000 2017,@AmazonHelp My picture is at 350DPI already and I get an error saying it's less than 300 DPI. This is with a single book.
2840149,5,2840145,AmazonHelp,False,Mon Nov 27 17:05:00 +0000 2017,@442785 Did you purchase the book from Amazon or did you convert the file by sending it to your Kindle: https://t.co/mW6pcQlCD0? ^AF
2840149,6,2840146,442785,True,Mon Nov 27 17:13:10 +0000 2017,@AmazonHelp I think I must be mistaken. I am trying to create a hard copy (paperback) of my already published book.
2840149,7,2840147,AmazonHelp,False,Mon Nov 27 17:27:00 +0000 2017,@442785 If you could reach out to us via phone or chat here: https://t.co/hApLpMlfHN we would happy to help research your hard copy publishing issues! ^TE
2840151,0,2840151,790365,True,Mon Nov 27 16:22:12 +0000 2017,@AmazonHelp @115830  It is happening repeatedly and we are worried that he will hit the walls or a person! he has plenty of room to parallel park like the rest of us (2/2) https://t.co/9M8qrSmht7
2840151,1,2840150,AmazonHelp,False,Mon Nov 27 16:40:00 +0000 2017,@790365 I'm very sorry for this! I would like a member of our team to look into this with you. Please reach out to us here: https://t.co/JzP7hlA23B so we can get this escalated to the proper team. ^ZW
2840155,0,2840155,790366,True,Mon Nov 27 16:25:07 +0000 2017,"Dear @115821 delivery person,
5am is NOT a great timeto ring my buzzer to deliver a package. Seriously, what in the actual fuck @AmazonHelp?"
2840155,1,2840154,AmazonHelp,False,Mon Nov 27 16:29:28 +0000 2017,"@790366 Hi Sarah. I'm sorry to hear about the trouble with your delivery! We'd like to help. Just to confirm, which Amazon marketplace did you order from? (.com, .co.uk, .de) ^HC"
2840155,2,2840153,790366,True,Mon Nov 27 16:30:46 +0000 2017,@AmazonHelp .com
2840155,3,2840152,AmazonHelp,False,Mon Nov 27 16:39:34 +0000 2017,@790366 Could you please confirm what carrier was used for the delivery? ^BD
2840158,0,2840158,790367,True,Mon Nov 27 16:31:40 +0000 2017,"@AmazonHelp I think you should change the name of your ""FREE One-Day Delivery"" if it's going to take 3 days. https://t.co/XgLzCSjpez"
2840158,1,2840156,AmazonHelp,False,Mon Nov 27 16:39:00 +0000 2017,"@790367 Sorry for the delay! Some items have a longer processing time and during this busy period, some deliveries may take slightly longer than usual. You can find some helpful information here: https://t.co/VYxQH1pk6a I hope this helps! ^AD"
2840158,2,2840157,790367,True,Mon Nov 27 18:07:16 +0000 2017,"@AmazonHelp Not complaining about the delivery time, just think you shouldn't call it one day delivery when it takes longer than one day."
2840167,0,2840167,790370,True,Mon Nov 27 16:36:33 +0000 2017,@AmazonHelp It seems your subscription button is breaking the add to cart button on several of your pantry items. Clicking one time purchase is not working. I just need one!
2840167,1,2840165,AmazonHelp,False,Mon Nov 27 16:38:00 +0000 2017,@790370 We're here to help! Which product are you trying to purchase and what device are you using? Please let us know! ^FD
2840167,2,2840166,790370,True,Mon Nov 27 18:12:13 +0000 2017,"@AmazonHelp laptop, and i was trying to buy coconut sugar.  It wouldn't work on any of them."
2840167,3,2840168,AmazonHelp,False,Mon Nov 27 18:25:00 +0000 2017,"@790370 Thanks for the information! Have you tried a different browser or refreshing the page? I do see what you mean, when I clicked back on ""subscribe and save"" and then to ""one time purchase"" a few times, it seemed to help. Let us know if that works for you! ^VF"
2840167,4,2840169,790370,True,Tue Nov 28 15:53:08 +0000 2017,"@AmazonHelp Yes, I did.  I even rebooted."
2840167,5,2840170,AmazonHelp,False,Tue Nov 28 15:58:55 +0000 2017,@790370 I'm sorry to hear this isn't working for you. Please reach out to us here: https://t.co/hApLpMlfHN so we may further assist. ^RO
2840232,0,2840232,790379,True,Mon Nov 27 16:26:46 +0000 2017,@AmazonHelp I'm confused... https://t.co/ikSK76AvrW
2840232,1,2840231,AmazonHelp,False,Mon Nov 27 16:33:01 +0000 2017,@790379 We'd like to look into the delivery for you. Please contact us at: https://t.co/JzP7hlA23B ^LI
2840238,0,2840238,148053,True,Mon Nov 27 16:20:40 +0000 2017,"So fecked off that a delivery driver has marked my Amazon packages as ""handed to resident"" at 11.57. I have been in all day. There is no card to say it's been left with a neighbour. Now Amazon want me to contact the carrier @AmazonHelp"
2840238,1,2840236,AmazonHelp,False,Mon Nov 27 16:30:31 +0000 2017,"@148053 Hi, I'm sorry to hear of this. Can I ask what carrier delivered your parcel? ^KI"
2840238,2,2840237,148053,True,Mon Nov 27 16:35:23 +0000 2017,@AmazonHelp How am I supposed to know what carrier? I've just spent a small fortune because I had to call because you can't resolve anything. Not sure what the point of your Twitter account is.
2840254,0,2840254,790382,True,Mon Nov 27 16:14:55 +0000 2017,"@AmazonHelp can you check my order 
Order #111-6705320-6462655"
2840254,1,2840253,AmazonHelp,False,Mon Nov 27 16:26:01 +0000 2017,"@790382 I'm sorry, but we don't have access to account information over Twitter. You can track your package here: https://t.co/Y5jpI9gRhE ^MH"
2840258,0,2840258,790383,True,Mon Nov 27 16:05:16 +0000 2017,"@AmazonHelp como puedo saber el DNI de la persona que ha recogido mi paquete. Porque no había nadie en la oficina, el repartidor se ha inventado el nombre y ha dejado el paquete delante la puerta de la oficina detrás de una papelera. Servicio IMPRESENTABLE! 🤬 Y si lo roban, que?"
2840258,1,2840257,AmazonHelp,False,Mon Nov 27 16:16:56 +0000 2017,"@790383 Hola Jan. Sentimos mucho los inconvenientes con la entrega del paquete. Puedes reportar lo sucedido a nuestros compañeros de Soporte al Cliente por medio del siguiente enlace: https://t.co/OjvUxwnzPe
^DB"
2840258,2,2840256,790383,True,Mon Nov 27 16:17:28 +0000 2017,@AmazonHelp Gracias!
2840258,3,2840255,AmazonHelp,False,Mon Nov 27 16:26:00 +0000 2017,@790383 Con todo gusto y cualquier consulta adicional que tengas ya sabes que estamos para ayudarte. ^MZ
2840262,0,2840262,790384,True,Mon Nov 27 16:21:09 +0000 2017,@AmazonHelp Awtng refund fr damaged prodct even aftr 6 wks.Complaint thru AtoZ claims pending fr 18 days.can some human respond to end this harassment
2840262,1,2840260,AmazonHelp,False,Mon Nov 27 16:25:32 +0000 2017,@790384 I'm sorry for the wait. Which Amazon website did you place the order on? Was is https://t.co/nUUp5MLhYl or https://t.co/ykTUEmdsQA? ^JF
2840262,2,2840261,790384,True,Mon Nov 27 16:26:41 +0000 2017,@AmazonHelp Amazon.in
2840262,3,2840263,AmazonHelp,False,Mon Nov 27 16:55:44 +0000 2017,@790384 We apologize for the experience you had. Kindly share your details here:https://t.co/beaaDm0muc and we'll get in touch with you soon. ^VH
